user_name,is_expert_reviewer,user_level,user_id,skin_types,age_range,is_repurchase,is_recommended,star_effectiveness,star_packaging,star_texture,star_value_for_money,source,created_at,total_likes,is_verified_purchase,details,duration_of_used,product_id,product_name,product_size
chycyadrias,False,Super Star,5f3e051575bb340a9c9abde6,Kulit Kombinasi;Jerawat;Pori Besar;Komedo,19 - 24 th,yes,yes,5,5,5,5,review-ios,2023-07-13T17:26:52.283Z,0,True,Best suncream ever! Suka banget karena tekturnya yang ga terlalu cair ataupun terlalu padat. Kayak ga pake apa apa dimuka gitu rasanya dan muka jadi kelihatan sehat glowing gitu,1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
adindakomalasari,False,Rising Star,5fbe3cf986ca914497f006b3,Kulit Berminyak;Kulit Sensitif;Stretch Mark;Jerawat;Pori Besar;Kulit Kusam;Komedo,25 - 29 th,yes,yes,5,5,5,4,review-ios,2023-07-13T16:36:13.139Z,0,True,"Baru mau cobain cosrx yg sunscrenyaaa karna dapet dari bundle paketan juga siii wkwk , tapi semoga cocok yahh dimuka gua yg sangat amat suka rewel inii",Less than 1 Week,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
rianideapratiwi,False,SOCO Star,649e1db773ff82a915914a56,Kulit Berminyak;Pori Besar,25 - 29 th,yes,yes,5,5,5,5,review-android,2023-07-13T15:58:37.533Z,0,True,suka wangi ya.. dan lembab di pakai nyaman ke kulit ga kerasa greasy . perdana pakai dan udah ngerasa cocok deh. sebelumnya pake sunscreen merk lain kulit ngelupas gtu kalau ini calming bgt k kulit ,1 Week - 1 Month,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
yuliaery,False,Rising Star,61b2b71b040db360a46ca038,Kulit Kombinasi;Pori Besar;Komedo,30 - 34 th,yes,yes,5,5,5,5,review-ios,2023-07-13T15:32:45.750Z,0,True,"Sudah repurchase untuk beberapa kali. Di muka ga bikin kering ataupun greasy. Nyerapnya juga lumayan cepet, baunya enak ga bikin eneg dan pusing, jadi suka",6 Months - 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
annimalia,False,Rising Star,5cff92bcd7efbd0006c16a1a,Kulit Kombinasi;Jerawat;Flek;Pori Besar;Kulit Kusam;Dark Circle;Komedo,25 - 29 th,yes,yes,5,5,4,5,review-android,2023-07-13T14:49:20.631Z,0,True,"ini produk nggak buat white cast sih, tapi teksturnya yg aku kurang suka. Dia bukan water based jadi buat kulitku yg oily ini produk nambah bikin muka jadi kebih berminyak. Untuk re-apply nya sih bagus aja ya, karna aku pake make up tipis, jadi ga perlu bersihin muka dulu kalo lagi ga sempet untuk bersihin muka. ",1 Week - 1 Month,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
akilahindira,False,Rising Star,60559ce6106ef49c45e056df,Kulit Kombinasi;Flek;Pori Besar;Kantung Mata;Dark Circle;Komedo,< 18 th,yes,yes,5,5,5,5,review-ios,2023-07-13T10:50:37.392Z,0,True,"walaupun tekstur sunscreen ini cream, tapi dia ga sama sekali berat di muka, hasilnya matte dan aman banget dipakai di bawah makeup karna ga bikin makeup jadi longsor",3 - 6 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
warniming,False,SOCO Star,6392fe69892fe20979121741,Kulit Kombinasi;Jerawat,> 40 th,yes,yes,4,4,4,5,review-android,2023-07-13T08:54:23.294Z,0,True,"beli spt hrga promo 130rban lumayan buat pemakaian sehari2 demu menghindari panasnya sonar matahari😅so far cocok di kulit saya, gaka ada whitecast tp gak bisa nutupi bekas jerawat ya🤭",More than 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
tamotama,False,Rising Star,63deba51e2ad4c91c77828b6,Kulit Kombinasi;Stretch Mark;Jerawat;Aging;Flek;Pori Besar;Kulit Kusam;Kantung Mata;Dark Circle;Komedo,25 - 29 th,yes,yes,5,5,5,5,review-android,2023-07-13T07:15:32.032Z,0,True,"no whitecast, ga bikin berminyak, agak pricey dan belinya lagi diskon ini😭 kalau ditimpa makeup dia ga bikin kering dan tetap lembab gitu, kualitas sesuai dgn harga :9",1 Week - 1 Month,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
deviwidhi,False,Rising Star,5ce87b20a6b2fe00064ddf3e,Kulit Berminyak;Jerawat;Dark Circle;Komedo,19 - 24 th,yes,yes,5,5,5,4,review-android,2023-07-12T14:37:23.309Z,0,True,"sunscreen yang teksturnya lotion, gak terlalu cair, lebih ke padet tapi masih gampang bgt di blend. pake 2 ruas jadi kebanyakan, jadi disesuaiin aja sama kebutuhan. ada efek tone up yang bikin keliatan cerah dan gak minyakan, ada wangi yang calming juga. isi banyak, tubenya compact gampang dibawa kemana mana, efeknya ampuh pokoknya ga pernah gosong kalo pake ini",1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
lalaregita,False,Rising Star,5d1d45eb657f7c0007ecf70b,Kulit Normal;Kulit Berminyak;Kulit Sensitif;Jerawat;Kulit Kusam;Kantung Mata;Komedo,25 - 29 th,yes,yes,5,5,5,5,review-ios,2023-07-12T14:07:54.994Z,0,True,"Rekomended sekali sunscreen ini, adem dan cepet meresap, no white kess 🥰🥰🥰 next bakal pake ini terus. Btw aku baru nyoba ini 1 minggu ceperti terlindungi sekali wajah aku ini masyaAllah",Less than 1 Week,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
evyafrianti,False,Super Star,5d59104bdf4f37000683ba45,Kulit Berminyak;Kulit Sensitif;Pori Besar;Komedo,25 - 29 th,yes,yes,2,5,5,5,review-ios,2023-07-12T13:43:17.036Z,0,True,"ga cocok di muka aku, langsung bruntusan setelah pemakaian huhuhu padahal texturenya ringan banget diwajah ga ada white castnya. jarang ada suscreen kyk gini. hanya ga cocok aja diwajah aku ",Less than 1 Week,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
gabyisawitch,False,Rising Star,64a14d9d6267cdbbca91379e,Kulit Normal;Komedo,< 18 th,yes,yes,5,5,5,5,review-ios,2023-07-12T12:41:52.898Z,0,True,membuat cewe cantik bagus bahannya enak di kulit tdk membuat kulit kering tidak perih dan tdk ada baunya tdk lengket tdk ada white cast hasilnya matte,Less than 1 Week,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
FahmiHusain15,False,SOCO Star,64466b7864a73252930ae6de,Kulit Berminyak;Pori Besar;Kulit Kusam;Dark Circle,25 - 29 th,yes,yes,5,5,5,5,review-ios,2023-07-11T14:36:24.986Z,0,True,"Tidak lengket, tidak membuat muka menjadi abu-abu. Wanginya juga tidak menyengat, sangat nyaman untuk digunakan sehari-hari. Tahan lama seharian jika tidak terkena air. ",1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
wittyoddball,False,Super Star,5faa92e34af3837b5e6dc565,Kulit Kombinasi;Kulit Sensitif;Stretch Mark;Jerawat;Pori Besar;Kulit Kusam;Dark Circle;Komedo,19 - 24 th,yes,yes,5,5,5,5,review-ios,2023-07-11T11:25:18.479Z,0,True,"I love-love-love this! Ini pembelian kedua aku sih, karena aku sering ganti sunscreen hehe. Tapi yang paling enak di aku adalah RAD dan ini! Packagingnya easy to squeeze, cepat meresap, gak sticky, no white cast! ",1 Week - 1 Month,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
Reskaprillian12,False,Super Star,5e7738194519a03df768c8f8,Kulit Kering;Kulit Sensitif,25 - 29 th,yes,yes,5,5,5,5,review-android,2023-07-11T08:12:18.349Z,0,True,"udah repurchase berkali kali, sebagus itu, senyaman itu, untuk kuliat kering + sensitif kayak aku oke , gampang di ratakannya, gak ninggalin bekas di wajah, melembabkan juga",More than 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
shintianurdianti,False,Rising Star,5ebad0ffae6318c13645867d,Kulit Kering;Kulit Kombinasi;Kulit Sensitif;Jerawat;Pori Besar;Komedo,19 - 24 th,yes,yes,5,4,5,3,review-ios,2023-07-11T08:05:20.143Z,0,True,"Nyaman dipakai untuk kulit sensitif, ga white cast, non comedogenic, wanginya enak, melembabkan, ga lengket dikulit…. Sukaa bangett, bakal repurchase ",6 Months - 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
Stephoney29,False,Diva Star,5f58ac6ac195764b2dc7bdac,Kulit Kering;Kulit Sensitif;Jerawat;Kulit Kusam;Kantung Mata;Dark Circle;Komedo,< 18 th,yes,yes,5,5,5,5,review-ios,2023-07-11T05:29:21.779Z,0,True,"sunscreen yang berguna banget buat kulit sensitif dan kering, hasilnya sangat melembabkan dan tidak memberikan efek white cast, rekomen banget buat yang punya kulit super kering dan sensitif 🤩🤩🤩",6 Months - 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
gracewijaya,False,Super Star,5ec2383292024a148d63b484,Kulit Kombinasi;Jerawat;Pori Besar;Dark Circle;Komedo,< 18 th,yes,yes,5,5,5,5,soco-web-desktop,2023-07-11T04:43:36.631Z,0,True,"formula nya enteng, gak ninggalin whitecast di kulit aku, dan juga termasuk cepet nyerap ke kulit. Dan juga gak ada bau alkohol atau bau menyengat pas di apply",More than 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
yeyenurul21,False,Rising Star,5ca883057d9fad000756a532,Kulit Kering;Kulit Berminyak;Kulit Sensitif;Stretch Mark;Aging;Pori Besar;Kulit Kusam;Kantung Mata;Dark Circle,25 - 29 th,yes,yes,5,5,5,5,review-android,2023-07-10T14:33:29.272Z,0,True,First sunscreen i've purchase dan langsung cocokkk!!! apalagi di kulit aku yg gampang berminyak. Teksturnya ringan ga ngerasa lengket even dia teksturnya cream. Ga bikin whitecast.,3 - 6 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
risalahgiargip,False,Rising Star,5f183dd3be27377a45c3a551,Kulit Berminyak,19 - 24 th,yes,yes,5,5,5,5,review-ios,2023-07-10T14:20:35.320Z,0,True,"Wanginya calming banget, teksturnya ga lengket dan ringan. Untuk kulit berjerawat sangat sangat recomended. Cosrx habisnya berbulan bulan jadi Gapapa aku rela boncos  ",Less than 1 Week,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
sasa9393,False,SOCO Star,62124252eedaff8fe28bcfaf,,30 - 34 th,maybe,yes,4,4,4,4,review-android,2023-07-10T12:57:52.737Z,0,True,beda yah sana merek A ttp saya suka sama merek A.. cuman ini ok lah..  masih bisa di pakai dan texturenya mayan itu menurut saya yah.. karena opini doang,1 Week - 1 Month,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
rizkidwiputr4,False,Super Star,6310418be3cd3c6c04676587,Kulit Kombinasi,19 - 24 th,yes,yes,5,5,5,5,review-android,2023-07-10T11:54:42.140Z,0,True,aku suka banget sama teksturnya yang ringan sekaligus bikin lembab di kulit aku plus udah ada kandungan aloe vera bantu ngelembapin wajah aku pokonya suka,Less than 1 Week,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
erizarahma,False,Diva Star,5f6eda9896809a6e49366da0,Kulit Kombinasi;Kulit Sensitif,25 - 29 th,yes,yes,5,5,5,4,review-ios,2023-07-10T09:06:30.487Z,0,True,"Sejauh ini sunscreen yang paling cocok buat muka aku, karena kulit aku sensitif bgt. Aku udh repurchase 2x ! Texture nya creamy, nggak bikin lengket di kulit. ",3 - 6 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
NataliaFrancesca,False,Rising Star,6460a72b65b7dc4de31dcd0e,Kulit Normal,> 40 th,yes,yes,4,5,4,5,review-ios,2023-07-09T22:28:12.516Z,0,True,"Sangat melindungi dr sinar matahari dan tidak lengket di kuli serta tidak berbau, nyaman saat menunggunakan produk ini. Rekomen banget untuk produk ini",1 Week - 1 Month,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
bonjurc,False,Rising Star,5ca2b39ee07c4500053195cc,Kulit Berminyak;Kulit Kombinasi;Jerawat;Kulit Kusam;Kantung Mata;Dark Circle,19 - 24 th,maybe,yes,4,5,4,4,review-android,2023-07-09T06:29:26.773Z,0,True,"lumayan cocok sih setelah pemakaian kurang lebih sebulan dan sejauh ini ga ada masalah yg berat di mukaku yg cenderung oily, tapi agak kurang suka sama teksturnya yg creamy. buat repurchase selanjutnya sih kayanya ga dulu, but worth to try!",1 Week - 1 Month,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
nenyhidayanti,False,Rising Star,62517fb1abbc7a01852dfb48,Kulit Normal;Kulit Kering;Kulit Kusam;Dark Circle,19 - 24 th,yes,yes,5,5,5,5,review-android,2023-07-09T02:23:09.186Z,0,True,Suka banget sama sunscreen nya. gabikin muka kusam. Teksturnya krim tapi waktu dipake dia cepet nyerepnya. Ga whitecast juga. Udah gitu moist juga di kulit. Recommended pokonya apalagi buat yang tipe kulitnya kering.,1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
nailahsj,False,Super Star,5dbd2167e6fc7d3dc9bb7bdb,Kulit Normal;Kantung Mata;Dark Circle;Komedo,< 18 th,maybe,yes,5,5,5,5,review-ios,2023-07-08T14:38:10.705Z,0,True,"sunscreen yang bikin wajah lembab, tidak menimbulkan whitecast, harga nya juga terjangkau, sangat ringan di wajah, dan tidak memiliki bau menyengatttt",1 Week - 1 Month,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
ayusawitri95,False,Rising Star,636d9895eccdf932c9baa425,Kulit Kombinasi;Jerawat;Kulit Kusam,30 - 34 th,yes,yes,5,5,5,5,review-android,2023-07-08T09:32:07.015Z,0,True,"salah satu sunscreen yang kece banget buatku. teksturnya agak thick tapi saat dipakai ga berat sama sekali, gampang banget diblend. ga whitecast, ga bikin kulit kusam, ga bikin wajah jadi kilang minyak juga. suka banget",1 Week - 1 Month,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
